,Treatment,Location,SessionID,FutureTense,Mandarin,ID,Participant,Period,a,b,c,d,interestrate,lowerbound,upperbound,FinalProfit,client,Gender,Taiwan,Econ,Course,Female,Econmajor,laugnauge,otherLanguage,WhichLanguage,EngCountry,WhichCountry,Purpose,AE,AF,chineseismainlanguage0english1ma
1007,CF,0,181015_1111,1,1,6,126,8,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,10,6,male,非台灣本地生(例如僑生、外籍交換生學生),否,2,0,0,中文,否,,否,,我真的不知道\r\n,,,1.0
1008,CF,0,181015_1111,1,1,7,127,1,2,4,6,1,0.04765508990216247,0.0,0.04765508990216247,14,7,male,台灣本地生,是,2,0,1,中文,是,英文、日文,否,,打發時間跟賺錢,,,1.0
1009,CF,0,181015_1111,1,1,7,127,2,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,14,7,male,台灣本地生,是,2,0,1,中文,是,英文、日文,否,,打發時間跟賺錢,,,1.0
1010,CF,0,181015_1111,1,1,7,127,3,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,14,7,male,台灣本地生,是,2,0,1,中文,是,英文、日文,否,,打發時間跟賺錢,,,1.0
1011,CF,0,181015_1111,1,1,7,127,4,8,0,8,1,0.011913772475540617,0.0,0.011913772475540617,14,7,male,台灣本地生,是,2,0,1,中文,是,英文、日文,否,,打發時間跟賺錢,,,1.0
1012,CF,0,181015_1111,1,1,7,127,5,4,0,4,1,0.023827544951081234,0.0,0.023827544951081234,14,7,male,台灣本地生,是,2,0,1,中文,是,英文、日文,否,,打發時間跟賺錢,,,1.0
1013,CF,0,181015_1111,1,1,7,127,6,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,14,7,male,台灣本地生,是,2,0,1,中文,是,英文、日文,否,,打發時間跟賺錢,,,1.0
1014,CF,0,181015_1111,1,1,7,127,7,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,14,7,male,台灣本地生,是,2,0,1,中文,是,英文、日文,否,,打發時間跟賺錢,,,1.0
1015,CF,0,181015_1111,1,1,7,127,8,8,4,12,1,0.011913772475540617,0.0,0.011913772475540617,14,7,male,台灣本地生,是,2,0,1,中文,是,英文、日文,否,,打發時間跟賺錢,,,1.0
1016,CF,0,181015_1111,1,1,8,128,1,8,0,8,1,0.011913772475540617,0.0,0.011913772475540617,15,8,male,台灣本地生,是,2,0,1,中文,否,,否,,存錢的習慣,,,1.0
1017,CF,0,181015_1111,1,1,8,128,2,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,15,8,male,台灣本地生,是,2,0,1,中文,否,,否,,存錢的習慣,,,1.0
1018,CF,0,181015_1111,1,1,8,128,3,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,15,8,male,台灣本地生,是,2,0,1,中文,否,,否,,存錢的習慣,,,1.0
1019,CF,0,181015_1111,1,1,8,128,4,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,15,8,male,台灣本地生,是,2,0,1,中文,否,,否,,存錢的習慣,,,1.0
1020,CF,0,181015_1111,1,1,8,128,5,2,4,6,1,0.04765508990216247,0.0,0.04765508990216247,15,8,male,台灣本地生,是,2,0,1,中文,否,,否,,存錢的習慣,,,1.0
1021,CF,0,181015_1111,1,1,8,128,6,4,0,4,1,0.023827544951081234,0.0,0.023827544951081234,15,8,male,台灣本地生,是,2,0,1,中文,否,,否,,存錢的習慣,,,1.0
1022,CF,0,181015_1111,1,1,8,128,7,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,15,8,male,台灣本地生,是,2,0,1,中文,否,,否,,存錢的習慣,,,1.0
1023,CF,0,181015_1111,1,1,8,128,8,8,4,12,1,0.011913772475540617,0.0,0.011913772475540617,15,8,male,台灣本地生,是,2,0,1,中文,否,,否,,存錢的習慣,,,1.0
1024,CF,0,181015_1111,1,1,9,129,1,2,4,6,5,0.2027325540540822,0.16823611831060645,0.2027325540540822,18,9,female,台灣本地生,是,1,1,1,中文,否,,否,,測驗人的耐性跟時間之間的關係,,,1.0
1025,CF,0,181015_1111,1,1,9,129,2,2,0,2,5,0.2027325540540822,0.16823611831060645,0.2027325540540822,18,9,female,台灣本地生,是,1,1,1,中文,否,,否,,測驗人的耐性跟時間之間的關係,,,1.0
1026,CF,0,181015_1111,1,1,9,129,3,1,4,5,6,0.47000362924573563,0.4054651081081644,0.47000362924573563,18,9,female,台灣本地生,是,1,1,1,中文,否,,否,,測驗人的耐性跟時間之間的關係,,,1.0
1027,CF,0,181015_1111,1,1,9,129,4,8,0,8,6,0.058750453655716954,0.05068313851352055,0.058750453655716954,18,9,female,台灣本地生,是,1,1,1,中文,否,,否,,測驗人的耐性跟時間之間的關係,,,1.0
1028,CF,0,181015_1111,1,1,9,129,5,4,0,4,4,0.08411805915530322,0.06559106611687276,0.08411805915530322,18,9,female,台灣本地生,是,1,1,1,中文,否,,否,,測驗人的耐性跟時間之間的關係,,,1.0
1029,CF,0,181015_1111,1,1,9,129,6,1,0,1,4,0.3364722366212129,0.26236426446749106,0.3364722366212129,18,9,female,台灣本地生,是,1,1,1,中文,否,,否,,測驗人的耐性跟時間之間的關係,,,1.0
1030,CF,0,181015_1111,1,1,9,129,7,4,4,8,9,0.16046347154309867,0.14694666622552977,0.16046347154309867,18,9,female,台灣本地生,是,1,1,1,中文,否,,否,,測驗人的耐性跟時間之間的關係,,,1.0
1031,CF,0,181015_1111,1,1,9,129,8,8,4,12,9,0.08023173577154934,0.07347333311276488,0.08023173577154934,18,9,female,台灣本地生,是,1,1,1,中文,否,,否,,測驗人的耐性跟時間之間的關係,,,1.0
1032,CF,0,181015_1111,1,1,10,130,1,2,4,6,6,0.23500181462286782,0.2027325540540822,0.23500181462286782,10,10,female,台灣本地生,否,3,1,0,中文,是,台語,否,,個人對於時間與金錢之權衡與選擇,,,1.0
1033,CF,0,181015_1111,1,1,10,130,2,2,0,2,9,0.32092694308619735,0.29389333245105953,0.32092694308619735,10,10,female,台灣本地生,否,3,1,0,中文,是,台語,否,,個人對於時間與金錢之權衡與選擇,,,1.0
1034,CF,0,181015_1111,1,1,10,130,3,1,4,5,5,0.4054651081081644,0.3364722366212129,0.4054651081081644,10,10,female,台灣本地生,否,3,1,0,中文,是,台語,否,,個人對於時間與金錢之權衡與選擇,,,1.0
1035,CF,0,181015_1111,1,1,10,130,4,8,0,8,8,0.07347333311276488,0.0663285313827713,0.07347333311276488,10,10,female,台灣本地生,否,3,1,0,中文,是,台語,否,,個人對於時間與金錢之權衡與選擇,,,1.0
1036,CF,0,181015_1111,1,1,10,130,5,4,0,4,2,0.04558038919848865,0.023827544951081234,0.04558038919848865,10,10,female,台灣本地生,否,3,1,0,中文,是,台語,否,,個人對於時間與金錢之權衡與選擇,,,1.0
1037,CF,0,181015_1111,1,1,10,130,6,1,0,1,7,0.5306282510621704,0.47000362924573563,0.5306282510621704,10,10,female,台灣本地生,否,3,1,0,中文,是,台語,否,,個人對於時間與金錢之權衡與選擇,,,1.0
1038,CF,0,181015_1111,1,1,10,130,7,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,10,10,female,台灣本地生,否,3,1,0,中文,是,台語,否,,個人對於時間與金錢之權衡與選擇,,,1.0
1039,CF,0,181015_1111,1,1,10,130,8,8,4,12,8,0.07347333311276488,0.0663285313827713,0.07347333311276488,10,10,female,台灣本地生,否,3,1,0,中文,是,台語,否,,個人對於時間與金錢之權衡與選擇,,,1.0
1040,CF,0,181015_1111,1,1,11,131,1,2,4,6,2,0.0911607783969773,0.04765508990216247,0.0911607783969773,10,11,male,台灣本地生,是,2,0,1,中文,否,,否,,we can know that the attraction of the person who want to save how much money to earn more. ,,,1.0
1041,CF,0,181015_1111,1,1,11,131,2,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,10,11,male,台灣本地生,是,2,0,1,中文,否,,否,,we can know that the attraction of the person who want to save how much money to earn more. ,,,1.0
1042,CF,0,181015_1111,1,1,11,131,3,8,0,8,5,0.05068313851352055,0.04205902957765161,0.05068313851352055,10,11,male,台灣本地生,是,2,0,1,中文,否,,否,,we can know that the attraction of the person who want to save how much money to earn more. ,,,1.0
1043,CF,0,181015_1111,1,1,11,131,4,8,4,12,7,0.0663285313827713,0.058750453655716954,0.0663285313827713,10,11,male,台灣本地生,是,2,0,1,中文,否,,否,,we can know that the attraction of the person who want to save how much money to earn more. ,,,1.0
1044,CF,0,181015_1111,1,1,11,131,5,4,4,8,6,0.11750090731143391,0.1013662770270411,0.11750090731143391,10,11,male,台灣本地生,是,2,0,1,中文,否,,否,,we can know that the attraction of the person who want to save how much money to earn more. ,,,1.0
1045,CF,0,181015_1111,1,1,11,131,6,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,10,11,male,台灣本地生,是,2,0,1,中文,否,,否,,we can know that the attraction of the person who want to save how much money to earn more. ,,,1.0
1046,CF,0,181015_1111,1,1,11,131,7,4,0,4,4,0.08411805915530322,0.06559106611687276,0.08411805915530322,10,11,male,台灣本地生,是,2,0,1,中文,否,,否,,we can know that the attraction of the person who want to save how much money to earn more. ,,,1.0
1047,CF,0,181015_1111,1,1,11,131,8,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,10,11,male,台灣本地生,是,2,0,1,中文,否,,否,,we can know that the attraction of the person who want to save how much money to earn more. ,,,1.0
1048,CF,0,181015_1111,1,1,12,132,1,8,0,8,1,0.011913772475540617,0.0,0.011913772475540617,14,12,female,台灣本地生,是,1,1,1,中文,否,,否,,類似一個「先別急著吃棉花糖」書中的實驗,,,1.0
1049,CF,0,181015_1111,1,1,12,132,2,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,14,12,female,台灣本地生,是,1,1,1,中文,否,,否,,類似一個「先別急著吃棉花糖」書中的實驗,,,1.0
1050,CF,0,181015_1111,1,1,12,132,3,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,14,12,female,台灣本地生,是,1,1,1,中文,否,,否,,類似一個「先別急著吃棉花糖」書中的實驗,,,1.0
1051,CF,0,181015_1111,1,1,12,132,4,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,14,12,female,台灣本地生,是,1,1,1,中文,否,,否,,類似一個「先別急著吃棉花糖」書中的實驗,,,1.0
1052,CF,0,181015_1111,1,1,12,132,5,2,4,6,1,0.04765508990216247,0.0,0.04765508990216247,14,12,female,台灣本地生,是,1,1,1,中文,否,,否,,類似一個「先別急著吃棉花糖」書中的實驗,,,1.0
1053,CF,0,181015_1111,1,1,12,132,6,4,0,4,1,0.023827544951081234,0.0,0.023827544951081234,14,12,female,台灣本地生,是,1,1,1,中文,否,,否,,類似一個「先別急著吃棉花糖」書中的實驗,,,1.0
1054,CF,0,181015_1111,1,1,12,132,7,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,14,12,female,台灣本地生,是,1,1,1,中文,否,,否,,類似一個「先別急著吃棉花糖」書中的實驗,,,1.0
1055,CF,0,181015_1111,1,1,12,132,8,8,4,12,3,0.03279553305843638,0.022790194599244324,0.03279553305843638,14,12,female,台灣本地生,是,1,1,1,中文,否,,否,,類似一個「先別急著吃棉花糖」書中的實驗,,,1.0
1056,CF,0,181015_1111,1,1,13,133,1,2,4,6,1,0.04765508990216247,0.0,0.04765508990216247,11,13,male,台灣本地生,是,2,0,1,中文,是,英文,是,美國,耐心與金錢\r\n,,,1.0
1057,CF,0,181015_1111,1,1,13,133,2,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,11,13,male,台灣本地生,是,2,0,1,中文,是,英文,是,美國,耐心與金錢\r\n,,,1.0
1058,CF,0,181015_1111,1,1,13,133,3,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,11,13,male,台灣本地生,是,2,0,1,中文,是,英文,是,美國,耐心與金錢\r\n,,,1.0
1059,CF,0,181015_1111,1,1,13,133,4,2,0,2,2,0.0911607783969773,0.04765508990216247,0.0911607783969773,11,13,male,台灣本地生,是,2,0,1,中文,是,英文,是,美國,耐心與金錢\r\n,,,1.0
1060,CF,0,181015_1111,1,1,13,133,5,8,0,8,2,0.022790194599244324,0.011913772475540617,0.022790194599244324,11,13,male,台灣本地生,是,2,0,1,中文,是,英文,是,美國,耐心與金錢\r\n,,,1.0
1061,CF,0,181015_1111,1,1,13,133,6,4,0,4,2,0.04558038919848865,0.023827544951081234,0.04558038919848865,11,13,male,台灣本地生,是,2,0,1,中文,是,英文,是,美國,耐心與金錢\r\n,,,1.0
1062,CF,0,181015_1111,1,1,13,133,7,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,11,13,male,台灣本地生,是,2,0,1,中文,是,英文,是,美國,耐心與金錢\r\n,,,1.0
1063,CF,0,181015_1111,1,1,13,133,8,8,4,12,1,0.011913772475540617,0.0,0.011913772475540617,11,13,male,台灣本地生,是,2,0,1,中文,是,英文,是,美國,耐心與金錢\r\n,,,1.0
1064,CF,0,181015_1111,1,1,14,134,1,2,4,6,5,0.2027325540540822,0.16823611831060645,0.2027325540540822,16,14,male,台灣本地生,是,2,0,1,中文,否,,否,,觀察受試者在多少時間間隔下會放棄較早拿到錢 而去選擇等待多拿一點錢,,,1.0
1065,CF,0,181015_1111,1,1,14,134,2,1,0,1,2,0.1823215567939546,0.09531017980432493,0.1823215567939546,16,14,male,台灣本地生,是,2,0,1,中文,否,,否,,觀察受試者在多少時間間隔下會放棄較早拿到錢 而去選擇等待多拿一點錢,,,1.0
1066,CF,0,181015_1111,1,1,14,134,3,8,0,8,10,0.08664339756999316,0.08023173577154934,0.08664339756999316,16,14,male,台灣本地生,是,2,0,1,中文,否,,否,,觀察受試者在多少時間間隔下會放棄較早拿到錢 而去選擇等待多拿一點錢,,,1.0
1067,CF,0,181015_1111,1,1,14,134,4,8,4,12,8,0.07347333311276488,0.0663285313827713,0.07347333311276488,16,14,male,台灣本地生,是,2,0,1,中文,否,,否,,觀察受試者在多少時間間隔下會放棄較早拿到錢 而去選擇等待多拿一點錢,,,1.0
1068,CF,0,181015_1111,1,1,14,134,5,4,4,8,8,0.14694666622552977,0.1326570627655426,0.14694666622552977,16,14,male,台灣本地生,是,2,0,1,中文,否,,否,,觀察受試者在多少時間間隔下會放棄較早拿到錢 而去選擇等待多拿一點錢,,,1.0
1069,CF,0,181015_1111,1,1,14,134,6,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,16,14,male,台灣本地生,是,2,0,1,中文,否,,否,,觀察受試者在多少時間間隔下會放棄較早拿到錢 而去選擇等待多拿一點錢,,,1.0
1070,CF,0,181015_1111,1,1,14,134,7,4,0,4,6,0.11750090731143391,0.1013662770270411,0.11750090731143391,16,14,male,台灣本地生,是,2,0,1,中文,否,,否,,觀察受試者在多少時間間隔下會放棄較早拿到錢 而去選擇等待多拿一點錢,,,1.0
1071,CF,0,181015_1111,1,1,14,134,8,2,0,2,3,0.13118213223374553,0.0911607783969773,0.13118213223374553,16,14,male,台灣本地生,是,2,0,1,中文,否,,否,,觀察受試者在多少時間間隔下會放棄較早拿到錢 而去選擇等待多拿一點錢,,,1.0
1072,CF,0,181015_1111,1,1,15,135,1,2,4,6,5,0.2027325540540822,0.16823611831060645,0.2027325540540822,14,15,male,台灣本地生,是,2,0,1,中文,否,,否,,決策者是否具有耐心、是否能理性衡量現在與未來的損益情形,,,1.0
1073,CF,0,181015_1111,1,1,15,135,2,1,0,1,3,0.26236426446749106,0.1823215567939546,0.26236426446749106,14,15,male,台灣本地生,是,2,0,1,中文,否,,否,,決策者是否具有耐心、是否能理性衡量現在與未來的損益情形,,,1.0
1074,CF,0,181015_1111,1,1,15,135,3,8,0,8,5,0.05068313851352055,0.04205902957765161,0.05068313851352055,14,15,male,台灣本地生,是,2,0,1,中文,否,,否,,決策者是否具有耐心、是否能理性衡量現在與未來的損益情形,,,1.0
1075,CF,0,181015_1111,1,1,15,135,4,8,4,12,5,0.05068313851352055,0.04205902957765161,0.05068313851352055,14,15,male,台灣本地生,是,2,0,1,中文,否,,否,,決策者是否具有耐心、是否能理性衡量現在與未來的損益情形,,,1.0
1076,CF,0,181015_1111,1,1,15,135,5,4,4,8,4,0.08411805915530322,0.06559106611687276,0.08411805915530322,14,15,male,台灣本地生,是,2,0,1,中文,否,,否,,決策者是否具有耐心、是否能理性衡量現在與未來的損益情形,,,1.0
1077,CF,0,181015_1111,1,1,15,135,6,1,4,5,3,0.26236426446749106,0.1823215567939546,0.26236426446749106,14,15,male,台灣本地生,是,2,0,1,中文,否,,否,,決策者是否具有耐心、是否能理性衡量現在與未來的損益情形,,,1.0
1078,CF,0,181015_1111,1,1,15,135,7,4,0,4,4,0.08411805915530322,0.06559106611687276,0.08411805915530322,14,15,male,台灣本地生,是,2,0,1,中文,否,,否,,決策者是否具有耐心、是否能理性衡量現在與未來的損益情形,,,1.0
1079,CF,0,181015_1111,1,1,15,135,8,2,0,2,4,0.16823611831060645,0.13118213223374553,0.16823611831060645,14,15,male,台灣本地生,是,2,0,1,中文,否,,否,,決策者是否具有耐心、是否能理性衡量現在與未來的損益情形,,,1.0
1080,CF,0,181015_1111,1,1,16,136,1,8,4,12,5,0.05068313851352055,0.04205902957765161,0.05068313851352055,18,16,male,台灣本地生,是,3,0,1,中文,否,,否,,了解願意花多少時間去換取報酬,,,1.0
1081,CF,0,181015_1111,1,1,16,136,2,4,0,4,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,18,16,male,台灣本地生,是,3,0,1,中文,否,,否,,了解願意花多少時間去換取報酬,,,1.0
1082,CF,0,181015_1111,1,1,16,136,3,1,0,1,4,0.3364722366212129,0.26236426446749106,0.3364722366212129,18,16,male,台灣本地生,是,3,0,1,中文,否,,否,,了解願意花多少時間去換取報酬,,,1.0
1083,CF,0,181015_1111,1,1,16,136,4,2,0,2,4,0.16823611831060645,0.13118213223374553,0.16823611831060645,18,16,male,台灣本地生,是,3,0,1,中文,否,,否,,了解願意花多少時間去換取報酬,,,1.0
1084,CF,0,181015_1111,1,1,16,136,5,2,4,6,4,0.16823611831060645,0.13118213223374553,0.16823611831060645,18,16,male,台灣本地生,是,3,0,1,中文,否,,否,,了解願意花多少時間去換取報酬,,,1.0
1085,CF,0,181015_1111,1,1,16,136,6,8,0,8,4,0.04205902957765161,0.03279553305843638,0.04205902957765161,18,16,male,台灣本地生,是,3,0,1,中文,否,,否,,了解願意花多少時間去換取報酬,,,1.0
1086,CF,0,181015_1111,1,1,16,136,7,1,4,5,4,0.3364722366212129,0.26236426446749106,0.3364722366212129,18,16,male,台灣本地生,是,3,0,1,中文,否,,否,,了解願意花多少時間去換取報酬,,,1.0
1087,CF,0,181015_1111,1,1,16,136,8,4,4,8,3,0.06559106611687276,0.04558038919848865,0.06559106611687276,18,16,male,台灣本地生,是,3,0,1,中文,否,,否,,了解願意花多少時間去換取報酬,,,1.0
1088,CF,0,181015_1111,1,1,17,137,1,2,4,6,4,0.16823611831060645,0.13118213223374553,0.16823611831060645,14,17,male,台灣本地生,否,3,0,0,中文,是,英文,否,,"透過人為決策的模式,進而去分析人對於當下金錢誘因和未來高報酬抉擇間之心理狀態",,,1.0
1089,CF,0,181015_1111,1,1,17,137,2,1,0,1,8,0.5877866649021191,0.5306282510621704,0.5877866649021191,14,17,male,台灣本地生,否,3,0,0,中文,是,英文,否,,"透過人為決策的模式,進而去分析人對於當下金錢誘因和未來高報酬抉擇間之心理狀態",,,1.0
1090,CF,0,181015_1111,1,1,17,137,3,8,4,12,6,0.058750453655716954,0.05068313851352055,0.058750453655716954,14,17,male,台灣本地生,否,3,0,0,中文,是,英文,否,,"透過人為決策的模式,進而去分析人對於當下金錢誘因和未來高報酬抉擇間之心理狀態",,,1.0
1091,CF,0,181015_1111,1,1,17,137,4,8,0,8,5,0.05068313851352055,0.04205902957765161,0.05068313851352055,14,17,male,台灣本地生,否,3,0,0,中文,是,英文,否,,"透過人為決策的模式,進而去分析人對於當下金錢誘因和未來高報酬抉擇間之心理狀態",,,1.0
1092,CF,0,181015_1111,1,1,17,137,5,1,4,5,3,0.26236426446749106,0.1823215567939546,0.26236426446749106,14,17,male,台灣本地生,否,3,0,0,中文,是,英文,否,,"透過人為決策的模式,進而去分析人對於當下金錢誘因和未來高報酬抉擇間之心理狀態",,,1.0
1093,CF,0,181015_1111,1,1,17,137,6,4,4,8,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,14,17,male,台灣本地生,否,3,0,0,中文,是,英文,否,,"透過人為決策的模式,進而去分析人對於當下金錢誘因和未來高報酬抉擇間之心理狀態",,,1.0
1094,CF,0,181015_1111,1,1,17,137,7,4,0,4,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,14,17,male,台灣本地生,否,3,0,0,中文,是,英文,否,,"透過人為決策的模式,進而去分析人對於當下金錢誘因和未來高報酬抉擇間之心理狀態",,,1.0
1095,CF,0,181015_1111,1,1,17,137,8,2,0,2,2,0.0911607783969773,0.04765508990216247,0.0911607783969773,14,17,male,台灣本地生,否,3,0,0,中文,是,英文,否,,"透過人為決策的模式,進而去分析人對於當下金錢誘因和未來高報酬抉擇間之心理狀態",,,1.0
1096,CN,0,181017_1205,0,1,1,138,1,8,0,8,1,0.011913772475540617,0.0,0.011913772475540617,15,1,male,台灣本地生,是,3,0,1,中文,否,,否,,時間價值與感覺,,,1.0
1097,CN,0,181017_1205,0,1,1,138,2,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,15,1,male,台灣本地生,是,3,0,1,中文,否,,否,,時間價值與感覺,,,1.0
1098,CN,0,181017_1205,0,1,1,138,3,4,4,8,1,0.023827544951081234,0.0,0.023827544951081234,15,1,male,台灣本地生,是,3,0,1,中文,否,,否,,時間價值與感覺,,,1.0
1099,CN,0,181017_1205,0,1,1,138,4,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,15,1,male,台灣本地生,是,3,0,1,中文,否,,否,,時間價值與感覺,,,1.0
1100,CN,0,181017_1205,0,1,1,138,5,2,4,6,1,0.04765508990216247,0.0,0.04765508990216247,15,1,male,台灣本地生,是,3,0,1,中文,否,,否,,時間價值與感覺,,,1.0
1101,CN,0,181017_1205,0,1,1,138,6,4,0,4,1,0.023827544951081234,0.0,0.023827544951081234,15,1,male,台灣本地生,是,3,0,1,中文,否,,否,,時間價值與感覺,,,1.0
1102,CN,0,181017_1205,0,1,1,138,7,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,15,1,male,台灣本地生,是,3,0,1,中文,否,,否,,時間價值與感覺,,,1.0
1103,CN,0,181017_1205,0,1,1,138,8,8,4,12,1,0.011913772475540617,0.0,0.011913772475540617,15,1,male,台灣本地生,是,3,0,1,中文,否,,否,,時間價值與感覺,,,1.0
1104,CN,0,181017_1205,0,1,2,139,1,8,4,12,6,0.058750453655716954,0.05068313851352055,0.058750453655716954,16,2,male,台灣本地生,是,1,0,1,中文,是,英文,否,,測試耐心,,,1.0
1105,CN,0,181017_1205,0,1,2,139,2,2,0,2,3,0.13118213223374553,0.0911607783969773,0.13118213223374553,16,2,male,台灣本地生,是,1,0,1,中文,是,英文,否,,測試耐心,,,1.0
1106,CN,0,181017_1205,0,1,2,139,3,1,4,5,8,0.5877866649021191,0.5306282510621704,0.5877866649021191,16,2,male,台灣本地生,是,1,0,1,中文,是,英文,否,,測試耐心,,,1.0
1107,CN,0,181017_1205,0,1,2,139,4,2,4,6,2,0.0911607783969773,0.04765508990216247,0.0911607783969773,16,2,male,台灣本地生,是,1,0,1,中文,是,英文,否,,測試耐心,,,1.0
1108,CN,0,181017_1205,0,1,2,139,5,8,0,8,7,0.0663285313827713,0.058750453655716954,0.0663285313827713,16,2,male,台灣本地生,是,1,0,1,中文,是,英文,否,,測試耐心,,,1.0
1109,CN,0,181017_1205,0,1,2,139,6,1,0,1,5,0.4054651081081644,0.3364722366212129,0.4054651081081644,16,2,male,台灣本地生,是,1,0,1,中文,是,英文,否,,測試耐心,,,1.0
1110,CN,0,181017_1205,0,1,2,139,7,4,4,8,3,0.06559106611687276,0.04558038919848865,0.06559106611687276,16,2,male,台灣本地生,是,1,0,1,中文,是,英文,否,,測試耐心,,,1.0
1111,CN,0,181017_1205,0,1,2,139,8,4,0,4,9,0.16046347154309867,0.14694666622552977,0.16046347154309867,16,2,male,台灣本地生,是,1,0,1,中文,是,英文,否,,測試耐心,,,1.0
1112,CN,0,181017_1205,0,1,3,140,1,8,0,8,5,0.05068313851352055,0.04205902957765161,0.05068313851352055,13,3,female,台灣本地生,否,2,1,0,中文,否,,否,,透過等待帶來更好的結果,,,1.0
1113,CN,0,181017_1205,0,1,3,140,2,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,13,3,female,台灣本地生,否,2,1,0,中文,否,,否,,透過等待帶來更好的結果,,,1.0
1114,CN,0,181017_1205,0,1,3,140,3,4,4,8,5,0.1013662770270411,0.08411805915530322,0.1013662770270411,13,3,female,台灣本地生,否,2,1,0,中文,否,,否,,透過等待帶來更好的結果,,,1.0
1115,CN,0,181017_1205,0,1,3,140,4,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,13,3,female,台灣本地生,否,2,1,0,中文,否,,否,,透過等待帶來更好的結果,,,1.0
1116,CN,0,181017_1205,0,1,3,140,5,2,4,6,2,0.0911607783969773,0.04765508990216247,0.0911607783969773,13,3,female,台灣本地生,否,2,1,0,中文,否,,否,,透過等待帶來更好的結果,,,1.0
1117,CN,0,181017_1205,0,1,3,140,6,4,0,4,1,0.023827544951081234,0.0,0.023827544951081234,13,3,female,台灣本地生,否,2,1,0,中文,否,,否,,透過等待帶來更好的結果,,,1.0
1118,CN,0,181017_1205,0,1,3,140,7,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,13,3,female,台灣本地生,否,2,1,0,中文,否,,否,,透過等待帶來更好的結果,,,1.0
1119,CN,0,181017_1205,0,1,3,140,8,8,4,12,5,0.05068313851352055,0.04205902957765161,0.05068313851352055,13,3,female,台灣本地生,否,2,1,0,中文,否,,否,,透過等待帶來更好的結果,,,1.0
1120,CN,0,181017_1205,0,1,4,141,1,2,0,2,1,0.04765508990216247,0.0,0.04765508990216247,13,4,female,台灣本地生,否,3,1,0,中文,否,,否,,等待時間與獲得是否符合效益,,,1.0
1121,CN,0,181017_1205,0,1,4,141,2,8,0,8,1,0.011913772475540617,0.0,0.011913772475540617,13,4,female,台灣本地生,否,3,1,0,中文,否,,否,,等待時間與獲得是否符合效益,,,1.0
1122,CN,0,181017_1205,0,1,4,141,3,1,4,5,1,0.09531017980432493,0.0,0.09531017980432493,13,4,female,台灣本地生,否,3,1,0,中文,否,,否,,等待時間與獲得是否符合效益,,,1.0
1123,CN,0,181017_1205,0,1,4,141,4,4,0,4,1,0.023827544951081234,0.0,0.023827544951081234,13,4,female,台灣本地生,否,3,1,0,中文,否,,否,,等待時間與獲得是否符合效益,,,1.0
1124,CN,0,181017_1205,0,1,4,141,5,8,4,12,3,0.03279553305843638,0.022790194599244324,0.03279553305843638,13,4,female,台灣本地生,否,3,1,0,中文,否,,否,,等待時間與獲得是否符合效益,,,1.0
1125,CN,0,181017_1205,0,1,4,141,6,2,4,6,3,0.13118213223374553,0.0911607783969773,0.13118213223374553,13,4,female,台灣本地生,否,3,1,0,中文,否,,否,,等待時間與獲得是否符合效益,,,1.0
1126,CN,0,181017_1205,0,1,4,141,7,4,4,8,4,0.08411805915530322,0.06559106611687276,0.08411805915530322,13,4,female,台灣本地生,否,3,1,0,中文,否,,否,,等待時間與獲得是否符合效益,,,1.0
1127,CN,0,181017_1205,0,1,4,141,8,1,0,1,1,0.09531017980432493,0.0,0.09531017980432493,13,4,female,台灣本地生,否,3,1,0,中文,否,,否,,等待時間與獲得是否符合效益,,,1.0
